회차,순번,당첨등수,당첨유형,당첨유형코드,판매점명,판매점ID,전화번호,운영코드,시도,시군구,상세주소,전체주소,위도,경도,로또645판매,연금복권판매,스피또1000판매,스피또2000판매,신규연금복권판매
977,59,2,,N,그린하이퍼,14100287,070-8187-9177,3,경기,시흥시,,경기 시흥시  월곶중앙로 48 유호아파트 유호플러스빌105호,37.388501,126.740187,Y,N,N,N,N
977,60,2,,N,천하명당복권방,14100118,031-246-1266,1,경기,수원시 팔달구,,경기 수원시 팔달구  매산로 2,37.266647,127.00188,Y,N,Y,Y,Y
977,61,2,,N,그린마트,14110036,031-711-8345,1,경기,성남시 분당구,,경기 성남시 분당구  대왕판교로 255 107호,37.366467,127.100828,Y,Y,Y,Y,Y
977,62,2,,N,봉이네로또,14140030,031-781-5445,1,경기,성남시 분당구,,경기 성남시 분당구  서현로210번길 2 성지하이츠텔 1층 120호,37.3867,127.12528,Y,Y,Y,Y,Y
977,63,2,,N,복권천국,14100228,032-673-8722,1,경기,부천시,,경기 부천시  고강로92번길 41 고강제일시장,37.528391,126.81442,Y,N,Y,Y,Y
977,64,2,,N,풍전슈퍼,14100411,032-664-8909,1,경기,부천시,,경기 부천시  조마루로 428,37.497089,126.79116,Y,Y,Y,Y,Y
977,67,2,,N,초월대박복권방,14190050,031-767-2254,1,경기,광주시,,경기 광주시  경충대로 1252,37.386704,127.28823,Y,Y,Y,Y,Y
977,68,2,,N,두배로마트 원흥,14100350,,1,경기,고양시 덕양구,,경기 고양시 덕양구  원흥1로 56,37.695117,126.84044,Y,N,Y,Y,Y
977,69,2,,N,창원편의점,14200083,033-743-4991,1,강원,원주시,,강원 원주시  모란1길 69 1층,37.361583,127.93296,Y,Y,Y,Y,Y
977,70,2,,N,승일유통,14300042,043-272-6569,1,충북,청주시 흥덕구,,충북 청주시 흥덕구  월명로 42,36.638314,127.45376,Y,N,Y,Y,Y
977,72,2,,N,행운복권방,14390020,043-255-0210,1,충북,청주시 상당구,,충북 청주시 상당구  단재로 119,36.618726,127.498006,Y,Y,Y,Y,Y
977,73,2,,N,CU(제천역점),24300017,043-647-5532,3,충북,제천시,,충북 제천시  내토로 446 1층 CU편의점,37.129703,128.206737,N,N,Y,N,Y
977,74,2,,N,은성로또,14310093,043-881-3677,1,충북,음성군,,충북 음성군  감곡면 장감로 118 1층 낚시가게,37.118335,127.63552,Y,N,Y,Y,Y
977,75,2,,N,복권천국,14310063,043-422-2151,3,충북,단양군,,충북 단양군  삼봉로 315 롯데리아,36.984993,128.36909,N,N,Y,Y,Y
977,77,2,,N,로또복권두정점,14410055,041-565-8880,1,충남,천안시 서북구,,충남 천안시 서북구  두정로 251 대원빌딩104호,36.833448,127.145,Y,N,Y,Y,Y
977,78,2,,N,삼팔로또,14410001,041-953-5853,3,충남,서천군,,충남 서천군  서천읍 충절로 34,36.075368,126.686382,N,N,Y,Y,Y
977,79,2,,N,로또복권방,14410119,041-358-7555,3,충남,당진시,,충남 당진시  신복운로4길 21,36.944596,126.782838,Y,N,N,N,N
977,80,2,,N,대박복권방,14510048,063-288-0645,3,전북,전주시 완산구,,전북 전주시 완산구  전주천서로 145,35.811368,127.14571,Y,N,N,N,N
977,81,2,,N,세븐맘유통,14530016,063-263-0645,3,전북,완주군,,전북 완주군  둔산1로 112 리원빌,35.961214,127.122221,Y,N,N,N,N
977,82,2,,N,일등로또복권점,14610003,061-652-3195,3,전남,여수시,,전남 여수시  신월로 559 DC마트 신월점내,34.724235,127.70812,Y,N,N,N,N
977,83,2,,N,복권나라,14690004,061-666-9303,1,전남,여수시,,전남 여수시  중앙로 62 1층,34.739931,127.73434,Y,Y,Y,Y,Y
977,84,2,,N,포시즌마트,14600054,061-744-7833,1,전남,순천시,,전남 순천시  장천3길 10 포시즌마트,34.94755,127.49046,Y,N,Y,Y,Y
977,85,2,,N,미래유통,14690014,061-285-0170,1,전남,목포시,,전남 목포시  영산로 623,34.82103,126.420855,Y,Y,Y,Y,Y
977,86,2,,N,광포로또복권,14710127,054-782-4829,1,경북,울진군,,경북 울진군  죽변북로 154,37.067666,129.41033,Y,N,Y,Y,Y
977,88,2,,N,진우복권명당,14710036,053-815-6317,1,경북,경산시,,경북 경산시  경산로15길 1-11,35.815296,128.73118,Y,Y,Y,Y,Y
977,89,2,,N,영화복권,14890056,055-552-5589,1,경남,창원시 진해구,,경남 창원시 진해구  안청남로 14,35.10106,128.80448,Y,N,Y,Y,Y
977,90,2,,N,꼭지복권,14840102,055-551-8236,1,경남,창원시 진해구,,경남 창원시 진해구  웅천로 171,35.113666,128.74864,Y,N,Y,Y,Y
977,91,2,,N,노다지복권방,14890032,055-533-7832,1,경남,창녕군,,경남 창녕군  창녕읍 명덕로 49,35.542984,128.49486,Y,N,Y,Y,Y
977,92,2,,N,로또명당,14810178,,1,경남,양산시,,경남 양산시  평산6길 6 칠암바다장어 복권판매점,35.382136,129.15138,Y,N,Y,Y,Y
977,93,2,,N,목화휴게소,14810122,055-835-2780,1,경남,사천시,,경남 사천시  사천대로 912,35.001748,128.05415,Y,N,Y,Y,Y
977,94,2,,N,행운복권방,14840154,,1,경남,김해시,,경남 김해시  흥동로 6 나동 1층 복권판매점,35.222472,128.848828,Y,N,Y,Y,Y
977,95,2,,N,복권판매점,14840138,,1,경남,고성군,,경남 고성군  남포로 62 2동 101호(덕성아파트),34.968614,128.32051,Y,N,Y,Y,Y
977,96,2,,N,CU(거제해금강),24800040,055-637-8220,3,경남,거제시,,경남 거제시  중곡로 15,34.894133,128.630215,N,Y,Y,Y,Y
978,14,1,자동,Q,현대마트,11190147,02-3411-6524,1,서울,강남구,,서울 강남구  일원로 45 대훈빌딩 101호,37.489904,127.08151,Y,N,Y,Y,Y
978,22,1,자동,Q,용꿈돼지꿈,12890029,032-434-7728,1,인천,부평구,,인천 부평구  동암남로 11,37.470994,126.70483,Y,N,Y,Y,Y
978,33,1,수동,M,늘~행복나눔(터),14120108,031-631-5606,1,경기,이천시,,경기 이천시  중부대로 139 1층,37.255942,127.35178,Y,N,Y,Y,Y
978,37,1,수동,M,황금알로또,14140836,031-675-3726,1,경기,안성시,,경기 안성시  미양로 653 1층 1호 미니스톱편의점,37.014807,127.28791,Y,N,Y,Y,Y
978,38,1,수동,M,메가마트,14100294,031-498-7224,1,경기,시흥시,,경기 시흥시  정왕대로 64 메가쇼핑몰1층123호,37.35425,126.72352,Y,N,Y,Y,Y
978,39,1,수동,M,GS25(시화세종점),24100299,031-497-6895,3,경기,시흥시,,경기 시흥시  정왕대로 56 세종월드빌딩114 115,37.3545,126.722989,N,N,N,N,N
978,40,1,수동,M,GS25(시화세종점),24100299,031-497-6895,3,경기,시흥시,,경기 시흥시  정왕대로 56 세종월드빌딩114 115,37.3545,126.722989,N,N,N,N,N
978,64,1,자동,Q,로또명당인주점,14410015,041-533-0449,1,충남,아산시,,충남 아산시  서해로 519-2,36.877624,126.89693,Y,N,Y,Y,Y
978,76,1,자동,Q,지에스(GS)25 진동에이스점,14840241,,1,경남,창원시 마산합포구,,경남 창원시 마산합포구  신서촌1길 49 1층 GS편의점내,35.116007,128.4864,Y,N,Y,Y,Y
978,80,1,자동,Q,동홍코사마트,14910009,064-732-3546,1,제주,서귀포시,,제주 서귀포시  동홍북로 10 동홍코사마트 동홍코사마트내,33.258666,126.56966,Y,Y,Y,Y,Y
978,1,2,,N,열린문구,11101512,02-434-4166,1,서울,중랑구,,서울 중랑구  용마산로 557,37.600697,127.10024,Y,N,Y,Y,Y
978,2,2,,N,하임마트,11100292,02-2233-6388,1,서울,중구,,서울 중구  퇴계로 439-4 1층,37.565914,127.0208,Y,N,Y,Y,Y
978,3,2,,N,행운복권방,11100167,02-386-6867,1,서울,은평구,,서울 은평구  연서로 258 상가102호,37.619809,126.92333,Y,Y,Y,Y,Y
978,4,2,,N,데스콤㈜영등포영업소,11190001,02-2631-1322,1,서울,영등포구,,서울 영등포구  영중로 48,37.520576,126.9052,Y,Y,Y,Y,Y
978,5,2,,N,복권방,11140102,,1,서울,송파구,,서울 송파구  법원로4길 6 문정아이파크 1층,37.482317,127.12211,Y,N,Y,Y,Y
978,6,2,,N,인터넷 복권판매사이트,51100000,02-1588-6450,1,서울,서초구,,동행복권(dhlottery.co.kr),37.482063,127.015788,Y,N,N,N,N
978,7,2,,N,금손복권,11140266,,1,서울,마포구,,서울 마포구  새창로 22 1층(도화동),37.541878,126.95227,Y,N,Y,Y,Y
978,8,2,,N,복권천국방,11100199,02-337-3259,1,서울,마포구,,서울 마포구  동교로 92 1층,37.554236,126.9124,Y,N,Y,Y,Y
978,9,2,,N,노다지 노원역점 복권방,11100138,02-937-8686,1,서울,노원구,,서울 노원구  상계로 78,37.656228,127.06375,Y,N,Y,Y,Y
978,10,2,,N,88수퍼,11101194,02-851-8837,1,서울,금천구,,서울 금천구  가산로 130,37.477188,126.89213,Y,Y,Y,Y,Y
978,11,2,,N,복권명당(로또판매점),11110073,02-3437-2654,3,서울,광진구,,서울 광진구  뚝섬로 602,37.532799,127.076502,Y,N,N,N,N
978,12,2,,N,우이담배가게,11110558,02-906-5311,1,서울,강북구,,서울 강북구  삼양로 371-1,37.636666,127.01705,Y,N,Y,Y,Y
978,13,2,,N,복권방,11100226,,1,서울,강동구,,서울 강동구  천호대로176길 10-3,37.53384,127.13607,Y,N,Y,Y,Y
978,15,2,,N,행운복권방,12600027,051-255-0152,1,부산,중구,,부산 중구  구덕로 47,35.09804,129.03041,Y,N,Y,Y,Y
978,16,2,,N,이마트24 광안리굿-7,12600218,051-752-4743,1,부산,수영구,,부산 수영구  광안로 49,35.155287,129.11766,Y,N,Y,Y,Y
978,17,2,,N,GS25(사하중앙점),22600067,051-294-9125,3,부산,사하구,,부산 사하구  감천로 55,35.090534,128.998778,Y,N,N,N,N
978,18,2,,N,토큰박스(서문5지구),12700170,053-257-5063,1,대구,중구,,대구 중구  큰장로26길 5,35.868574,128.578448,Y,N,Y,Y,Y
978,19,2,,N,천하명당복권,12700075,053-311-0645,1,대구,북구,,대구 북구  칠곡중앙대로 545,35.944288,128.55065,Y,N,Y,Y,Y
978,20,2,,N,GS25(동천화성점),22700028,053-321-7978,3,대구,북구,,대구 북구  대천로18길 2,35.936785,128.558201,N,N,Y,Y,N
978,21,2,,N,부안슈퍼,12800157,,3,인천,중구,,인천 중구  제물량로241번길 4,37.473587,126.617764,N,N,Y,Y,N
978,23,2,,N,로또생삼겹,12890052,032-441-9991,1,인천,남동구,,인천 남동구  논고개로 77,37.398437,126.72625,Y,N,Y,Y,Y
978,24,2,,N,대중슈퍼,12900049,062-673-9501,1,광주,남구,,광주 남구  대남대로159번길 14 대중슈퍼,35.132485,126.90758,Y,N,Y,Y,Y
978,25,2,,N,예스로또복권,12910075,062-433-6009,1,광주,남구,,광주 남구  대남대로 51,35.136013,126.918888,Y,N,Y,Y,Y
978,26,2,,N,목동행운복권방,13000170,042-223-8009,3,대전,중구,,대전 중구  동서대로 1399,36.333656,127.411976,N,N,N,N,N
978,27,2,,N,복안,13140129,,1,울산,울주군,,울산 울주군  헌양길 130,35.566069,129.11962,Y,N,Y,Y,Y
978,28,2,,N,삼산현대 로또판매,13120006,,3,울산,남구,,울산 남구  월평로 225,35.543021,129.309526,N,Y,Y,Y,Y
978,29,2,,N,잘찍어로또방,14110322,031-683-0708,1,경기,평택시,,경기 평택시  안현로서5길 62,36.988481,126.92799,Y,N,Y,Y,Y
978,30,2,,N,축복큰대운집,14140198,070-8285-4983,1,경기,파주시,,경기 파주시  중앙로 324 1층,37.764462,126.77456,Y,Y,Y,Y,Y
978,31,2,,N,복권백화점,14100195,031-943-7477,1,경기,파주시,,경기 파주시  평화로 70,37.763647,126.76994,Y,N,Y,Y,Y
978,32,2,,N,HX복권방,14190155,031-636-4485,3,경기,이천시,,경기 이천시  경충대로 2106 현대시티프라자 현대시티플라자106호,37.252751,127.489549,N,N,Y,Y,Y
978,34,2,,N,기흥공세로또,14140916,,3,경기,용인시 기흥구,,경기 용인시 기흥구  탑실로 34,37.23836,127.10804,Y,N,N,N,N
978,35,2,,N,로또휴게실,14110105,031-286-3442,1,경기,용인시 기흥구,,경기 용인시 기흥구  용구대로 1885,37.256442,127.10428,Y,N,Y,Y,Y
978,36,2,,N,1등 복권방,14140838,,1,경기,안성시,,경기 안성시  대소길 3 1층 2호,37.041731,127.13495,Y,Y,Y,Y,Y
978,41,2,,N,도깨비복권,14140418,,1,경기,수원시 장안구,,경기 수원시 장안구  정조로933번길 12 1층(영화동),37.290671,127.01185,Y,N,Y,Y,Y
978,42,2,,N,대박복권방,14190075,031-735-0477,1,경기,성남시 중원구,,경기 성남시 중원구  금상로57번길 5,37.440576,127.162123,Y,N,Y,Y,Y
978,43,2,,N,로또복권방,14140390,,1,경기,성남시 분당구,,경기 성남시 분당구  대왕판교로 660 유스페이스1 1층 136호,37.400686,127.106966,Y,N,Y,Y,Y
978,44,2,,N,복권천국,14190021,032-665-0601,1,경기,부천시,,경기 부천시  부일로 502,37.485266,126.78586,Y,Y,Y,Y,Y
978,45,2,,N,금도깨비복권전문점,14190057,031-997-6119,1,경기,김포시,,경기 김포시  하성면 월하로 721,37.709804,126.63473,Y,N,Y,Y,Y
978,46,2,,N,오렌지25,14190180,031-975-8591,1,경기,고양시 일산서구,,경기 고양시 일산서구  고봉로 291 양우에이스스타디움109,37.685302,126.77718,Y,N,Y,Y,Y
978,47,2,,N,마두역상행선 가판대,14100534,031-907-2207,1,경기,고양시 일산동구,,경기 고양시 일산동구  중앙로 1181 마두역상행선가판대,37.652247,126.77708,Y,N,Y,Y,Y
978,48,2,,N,교통카드충전소,14100538,031-978-0261,1,경기,고양시 덕양구,,경기 고양시 덕양구  화정로 지하 60 화정역 2번출구,37.63452,126.83222,Y,N,Y,Y,Y
978,49,2,,N,노다지복권,14290023,033-573-9040,1,강원,삼척시,,강원 삼척시  중앙시장길 48-49,37.442389,129.16716,Y,N,Y,Y,Y
978,50,2,,N,진평양행,14290014,033-646-1384,1,강원,강릉시,,강원 강릉시  임영로 107,37.751254,128.89409,Y,Y,Y,Y,Y
978,51,2,,N,복드림로또판매점,14330012,043-857-7432,1,충북,충주시,,충북 충주시  첨단산업9로 13 1충,36.998962,127.84055,Y,N,Y,Y,Y
978,52,2,,N,맨유편의점,14300035,043-268-5549,1,충북,청주시 흥덕구,,충북 청주시 흥덕구  덕암로30번길 31 두진메인빌 상가 105호,36.65158,127.4576,Y,N,Y,Y,Y
978,53,2,,N,썬마트,14390030,043-232-3015,1,충북,청주시 흥덕구,,충북 청주시 흥덕구  진재로23번길 25,36.632588,127.42812,Y,N,Y,Y,Y
978,54,2,,N,팡팡복권방,14390010,043-535-5358,1,충북,진천군,,충북 진천군  장기길 102,36.990042,127.44531,Y,Y,Y,Y,Y
978,55,2,,N,복권판매점,14340085,,1,충북,증평군,,충북 증평군  초중로 74 편의점,36.779968,127.571409,Y,N,Y,Y,Y
978,56,2,,N,행운복권,14390009,043-652-1088,1,충북,제천시,,충북 제천시  명륜로 67 1층,37.14232,128.20864,Y,Y,Y,Y,Y
978,57,2,,N,복권천국,14310063,043-422-2151,3,충북,단양군,,충북 단양군  삼봉로 315 롯데리아,36.984993,128.36909,N,N,Y,Y,Y
978,58,2,,N,로또복권방,14410057,041-579-3377,1,충남,천안시 서북구,,충남 천안시 서북구  쌍용대로 190 상가3호,36.814253,127.13492,Y,Y,Y,Y,Y
978,59,2,,N,우리별텔레콤(SK백석점),14410122,070-8810-5444,1,충남,천안시 서북구,,충남 천안시 서북구  백석로 116 상가101호,36.823089,127.12433,Y,N,Y,Y,Y
978,60,2,,N,대산슈퍼,14400033,041-557-3624,1,충남,천안시 동남구,,충남 천안시 동남구  복구정3길 1 로단판매점,36.770047,127.25019,Y,N,Y,Y,Y
978,61,2,,N,행복을주는집,14410031,041-337-5757,1,충남,예산군,,충남 예산군  예덕로 13,36.705246,126.66933,Y,N,Y,Y,Y
978,62,2,,N,로또명당인주점,14410015,041-533-0449,1,충남,아산시,,충남 아산시  서해로 519-2,36.877624,126.89693,Y,N,Y,Y,Y
978,63,2,,N,미니스톱아산남성점,14430024,,1,충남,아산시,,충남 아산시  서부북로 849-6,36.792983,126.95517,Y,Y,Y,Y,Y
978,65,2,,N,구례로또,14610086,061-783-0645,1,전남,구례군,,전남 구례군  구례읍 로터리길 2-1,35.208713,127.46478,Y,N,Y,Y,Y
978,66,2,,N,로또복권대박,14710076,054-531-9559,1,경북,상주시,,경북 상주시  상산로 338,36.420964,128.15924,Y,N,N,N,N
978,67,2,,N,불국사명당복권,14710010,054-743-3450,1,경북,경주시,,경북 경주시  산업로 3033,35.776509,129.29815,Y,N,Y,Y,Y
978,68,2,,N,레인보우,14740011,,1,경북,경산시,,경북 경산시  성동로 16 101호,35.836158,128.72557,Y,N,Y,Y,Y
978,69,2,,N,참조은복권방,14810144,055-644-0260,1,경남,통영시,,경남 통영시  중앙로 2,34.838818,128.41492,Y,N,Y,Y,Y
978,70,2,,N,참조은복권방,14810144,055-644-0260,1,경남,통영시,,경남 통영시  중앙로 2,34.838818,128.41492,Y,N,Y,Y,Y
978,71,2,,N,참조은복권방,14810144,055-644-0260,1,경남,통영시,,경남 통영시  중앙로 2,34.838818,128.41492,Y,N,Y,Y,Y
978,72,2,,N,참조은복권방,14810144,055-644-0260,1,경남,통영시,,경남 통영시  중앙로 2,34.838818,128.41492,Y,N,Y,Y,Y
978,73,2,,N,참조은복권방,14810144,055-644-0260,1,경남,통영시,,경남 통영시  중앙로 2,34.838818,128.41492,Y,N,Y,Y,Y
978,74,2,,N,창원병원앞매표소,14800118,055-266-2460,3,경남,창원시 성산구,,경남 창원시 성산구  창원대로 721 가판,35.218499,128.671431,Y,N,N,N,N
978,75,2,,N,복권파는집,14800094,055-256-7746,1,경남,창원시 마산회원구,,경남 창원시 마산회원구  3·15대로 765,35.240204,128.58362,Y,N,Y,Y,Y
978,77,2,,N,목화휴게소,14810122,055-835-2780,1,경남,사천시,,경남 사천시  사천대로 912,35.001748,128.05415,Y,N,Y,Y,Y
978,78,2,,N,GS25(김해인덕점),24800063,055-337-8929,3,경남,김해시,,경남 김해시  인제로 200,35.246561,128.904112,N,N,N,N,N
978,79,2,,N,명당복권방,14840136,,1,경남,거제시,,경남 거제시  장평로 37 154호(장평동장평종합상가),34.890858,128.6131,Y,N,Y,Y,Y
979,6,1,자동,Q,스파,11100773,02-951-6465,1,서울,노원구,,서울 노원구  동일로 1493 상계주공아파트(10단지) 주공10단지종합상가111,37.661671,127.05789,Y,Y,Y,Y,Y
979,7,1,자동,Q,스파,11100773,02-951-6465,1,서울,노원구,,서울 노원구  동일로 1493 상계주공아파트(10단지) 주공10단지종합상가111,37.661671,127.05789,Y,Y,Y,Y,Y
979,16,1,반자동,B,대박유통,12610224,,1,부산,중구,,부산 중구  구덕로 80 1층,35.097755,129.02711,Y,N,Y,Y,Y
979,17,1,자동,Q,복권천국,12690011,051-644-9663,1,부산,남구,,부산 남구  못골로 48-2,35.135725,129.08774,Y,Y,Y,Y,Y
979,21,1,자동,Q,씨스페이스(구서제일점),22600015,051-997-4786,3,부산,금정구,,부산 금정구  수림로66번길 100,35.243926,129.087064,N,N,Y,Y,Y
979,23,1,자동,Q,연경복권,12740064,,1,대구,북구,,대구 북구  동화천로 190 상가301동121호,35.939959,128.61244,Y,N,Y,Y,Y
979,28,1,자동,Q,GS25(십정센터점),22820001,032-571-1121,3,인천,부평구,,인천 부평구  열우물로 161 B동,37.478701,126.690601,N,N,Y,Y,Y
979,32,1,자동,Q,새상무복권,12910006,,1,광주,서구,,광주 서구  치평로 30 수암빌딩 1층 102호,35.149953,126.84766,Y,N,Y,Y,Y
979,34,1,수동,M,행운로또복권방 봉명점,13040023,042-525-8588,1,대전,유성구,,대전 유성구  계룡로74번길 20 리베라 아이누리,36.353758,127.33836,Y,N,Y,Y,Y
979,51,1,수동,M,둘리복권방,14110086,031-319-3653,1,경기,시흥시,,경기 시흥시  중심상가2길 12-6 한강프라자제1층101호,37.345314,126.73626,Y,N,Y,Y,Y
979,56,1,수동,M,화수분 복권판매점,14140672,,1,경기,동두천시,,경기 동두천시  행선로 101 생연동,37.897288,127.06234,Y,Y,Y,Y,Y
979,59,1,수동,M,24시슈퍼,14190186,031-396-0720,1,경기,군포시,,경기 군포시  번영로 497 금화프라자 금화프라자102호,37.358312,126.93228,Y,N,Y,Y,Y
979,74,1,반자동,B,21세기로또,14340082,,1,충북,제천시,,충북 제천시  의림대로 234-2 1층,37.148149,128.21475,Y,N,Y,Y,Y
979,75,1,자동,Q,보은로또판매점,14310064,043-544-1708,1,충북,보은군,,충북 보은군  보은로 167 주유소,36.489113,127.71715,Y,N,Y,Y,Y
979,1,2,,N,미래상사,11190096,02-404-4313,1,서울,송파구,,서울 송파구  오금로 534 104호,37.492744,127.14811,Y,Y,Y,Y,Y
979,2,2,,N,우리마트,11110354,02-928-0450,1,서울,성북구,,서울 성북구  동소문로23길 20,37.594327,127.01716,Y,N,Y,Y,Y
979,3,2,,N,인터넷 복권판매사이트,51100000,02-1588-6450,1,서울,서초구,,동행복권(dhlottery.co.kr),37.482063,127.015788,Y,N,N,N,N
979,4,2,,N,가판,11101711,02-702-1737,3,서울,마포구,,서울 마포구  마포대로 58 가든호텔정문옆가판,37.540684,126.948335,N,N,Y,Y,Y
